"API_StateNumber","StateName","API_CountyNumber","CountyName"
55,"ALASKA OFFSHORE",322,"HANNA SHOAL"
55,"ALASKA OFFSHORE",323,"NS 4-7"
55,"ALASKA OFFSHORE",324,"NS 4-5"
55,"ALASKA OFFSHORE",325,"NS 4-3"
55,"ALASKA OFFSHORE",326,"NS 4-1"
55,"ALASKA OFFSHORE",327,"NT 4-7"
55,"ALASKA OFFSHORE",328,"NT 4-5"
55,"ALASKA OFFSHORE",329,"NT 4-3"
55,"ALASKA OFFSHORE",330,"NT 4-1"
55,"ALASKA OFFSHORE",331,"NM 3-4"
55,"ALASKA OFFSHORE",332,"NM 3-2"
55,"ALASKA OFFSHORE",333,"ALEUTIAN TRENCH"
55,"ALASKA OFFSHORE",334,"UNIMAK SEAMOUNT"
55,"ALASKA OFFSHORE",335,"FALSE PASS"
55,"ALASKA OFFSHORE",336,"COLD BAY"
55,"ALASKA OFFSHORE",337,"BRISTOL BAY"
55,"ALASKA OFFSHORE",338,"BRISTOL BAY NORTH"
55,"ALASKA OFFSHORE",339,"CAPE NEWENHAM"
55,"ALASKA OFFSHORE",340,"KUSKOKWIM BAY"
55,"ALASKA OFFSHORE",341,"BAIRD INLET"
55,"ALASKA OFFSHORE",343,"KWIGUK"
55,"ALASKA OFFSHORE",344,"ST MICHAEL"
55,"ALASKA OFFSHORE",345,"SOLOMON"
55,"ALASKA OFFSHORE",347,"KOTZEBUE"
55,"ALASKA OFFSHORE",348,"NOATAK"
55,"ALASKA OFFSHORE",349,"DE LONG MOUNTAINS"
55,"ALASKA OFFSHORE",350,"POINT LAY"
55,"ALASKA OFFSHORE",351,"SOLIVIK ISLAND"
55,"ALASKA OFFSHORE",352,"NR 3-2"
55,"ALASKA OFFSHORE",353,"NS 3-8"
55,"ALASKA OFFSHORE",354,"NS 3-6"
55,"ALASKA OFFSHORE",355,"NS 3-4"
55,"ALASKA OFFSHORE",356,"NS 3-2"
55,"ALASKA OFFSHORE",357,"NT 3-8"
55,"ALASKA OFFSHORE",358,"NT 3-6"
55,"ALASKA OFFSHORE",359,"NT 3-4"
55,"ALASKA OFFSHORE",360,"NT 3-2"
55,"ALASKA OFFSHORE",361,"NM 3-3"
55,"ALASKA OFFSHORE",362,"NM 3-1"
55,"ALASKA OFFSHORE",363,"NN 3-7"
55,"ALASKA OFFSHORE",364,"UNALASKA"
55,"ALASKA OFFSHORE",365,"AKUTAN"
55,"ALASKA OFFSHORE",366,"AKUTAN NORTH"
55,"ALASKA OFFSHORE",367,"ST GEORGE EAST"
55,"ALASKA OFFSHORE",368,"ST PAUL EAST"
55,"ALASKA OFFSHORE",369,"CAPE NEWENHAM WEST"
55,"ALASKA OFFSHORE",370,"CAPE MENDENHALL"
55,"ALASKA OFFSHORE",371,"NUNIVAK ISLAND"
55,"ALASKA OFFSHORE",372,"HOOPER BAY"
55,"ALASKA OFFSHORE",373,"BLACK"
55,"ALASKA OFFSHORE",374,"NORTON SOUND"
55,"ALASKA OFFSHORE",375,"NOME"
55,"ALASKA OFFSHORE",376,"TELLER"
55,"ALASKA OFFSHORE",377,"SHISHMAREF"
55,"ALASKA OFFSHORE",378,"CAPE SEPPINGS"
55,"ALASKA OFFSHORE",379,"POINT HOPE"
55,"ALASKA OFFSHORE",380,"POINT LAY WEST"
55,"ALASKA OFFSHORE",381,"NR 3-3"
55,"ALASKA OFFSHORE",382,"KARO"
55,"ALASKA OFFSHORE",383,"NS 3-7"
55,"ALASKA OFFSHORE",384,"NS 3-5"
55,"ALASKA OFFSHORE",385,"NS 3-3"
55,"ALASKA OFFSHORE",386,"NS 3-1"
55,"ALASKA OFFSHORE",387,"NT 3-7"
55,"ALASKA OFFSHORE",388,"NT 3-5"
55,"ALASKA OFFSHORE",389,"NT 3-3"
55,"ALASKA OFFSHORE",390,"NT 3-1"
55,"ALASKA OFFSHORE",391,"NM 2-4"
55,"ALASKA OFFSHORE",392,"MAURY DEEP"
55,"ALASKA OFFSHORE",393,"SAMALGA ISLAND"
55,"ALASKA OFFSHORE",394,"UMNAK"
55,"ALASKA OFFSHORE",395,"OKMUK CANYON"
55,"ALASKA OFFSHORE",396,"PRIBILOF CANYON"
55,"ALASKA OFFSHORE",397,"ST GEORGE ISLAND"
55,"ALASKA OFFSHORE",398,"ST PAUL ISLAND"
55,"ALASKA OFFSHORE",399,"ST PAUL NORTH"
55,"ALASKA OFFSHORE",400,"NO 2-2"
55,"ALASKA OFFSHORE",401,"NP 2-8"
55,"ALASKA OFFSHORE",402,"NP 2-6"
55,"ALASKA OFFSHORE",403,"SOUTHEAST CAPE"
55,"ALASKA OFFSHORE",404,"ST LAWRENCE"
55,"ALASKA OFFSHORE",405,"UKIVOK"
55,"ALASKA OFFSHORE",406,"LITTLE DIOMEDE ISLAND"
55,"ALASKA OFFSHORE",407,"BERING STRAIT"
55,"ALASKA OFFSHORE",408,"CAPE SEPPINGS WEST"
55,"ALASKA OFFSHORE",409,"POINT HOPE WEST"
55,"ALASKA OFFSHORE",410,"CHUKCHI SEA"
55,"ALASKA OFFSHORE",411,"STUDDS"
55,"ALASKA OFFSHORE",412,"TISON"
55,"ALASKA OFFSHORE",413,"NS 2-8"
55,"ALASKA OFFSHORE",414,"NS 2-6"
55,"ALASKA OFFSHORE",415,"NS 2-4"
55,"ALASKA OFFSHORE",416,"NS 2-2"
55,"ALASKA OFFSHORE",417,"NT 2-8"
55,"ALASKA OFFSHORE",418,"NT 2-6"
55,"ALASKA OFFSHORE",419,"NT 2-4"
55,"ALASKA OFFSHORE",420,"NT 2-2"
55,"ALASKA OFFSHORE",421,"NM 2-3"
55,"ALASKA OFFSHORE",422,"AMUKTA PASS"
55,"ALASKA OFFSHORE",423,"SEGUAM"
55,"ALASKA OFFSHORE",424,"AMLIA KNOLL"
55,"ALASKA OFFSHORE",425,"CHAGULAK CANYON"
55,"ALASKA OFFSHORE",426,"NN 2-1"
55,"ALASKA OFFSHORE",427,"ST GEORGE CANYON"
55,"ALASKA OFFSHORE",428,"ST PAUL SPUR"
55,"ALASKA OFFSHORE",429,"ZHEMCHUG GULLY"
55,"ALASKA OFFSHORE",430,"NO 2-1"
55,"ALASKA OFFSHORE",431,"ST MATTHEW"
55,"ALASKA OFFSHORE",432,"NP 2-5"
55,"ALASKA OFFSHORE",433,"NP 2-3"
55,"ALASKA OFFSHORE",434,"GAMBELL"
55,"ALASKA OFFSHORE",435,"NQ 2-7"
55,"ALASKA OFFSHORE",451,"NM 1-4"
55,"ALASKA OFFSHORE",452,"ADAK"
55,"ALASKA OFFSHORE",453,"ATKA"
55,"ALASKA OFFSHORE",454,"KOROVIN CANYON"
55,"ALASKA OFFSHORE",455,"BOWERS SEAMOUNT"
55,"ALASKA OFFSHORE",456,"NN 1-2"
55,"ALASKA OFFSHORE",457,"NO 1-8"
55,"ALASKA OFFSHORE",458,"ZHEMCHUG CANYON"
55,"ALASKA OFFSHORE",459,"ZHEMCHUG SPUR"
55,"ALASKA OFFSHORE",460,"PERVENETS CANYON EAST"
55,"ALASKA OFFSHORE",461,"NP 1-8"
55,"ALASKA OFFSHORE",462,"NP 1-6"
55,"ALASKA OFFSHORE",463,"NP 1-4"
55,"ALASKA OFFSHORE",464,"NP 1-2"
55,"ALASKA OFFSHORE",481,"KANAGA BASIN"
55,"ALASKA OFFSHORE",482,"GARILOI ISLAND"
55,"ALASKA OFFSHORE",483,"AMCHITKA PASS"
55,"ALASKA OFFSHORE",484,"POCHNOI TROUGH"
55,"ALASKA OFFSHORE",485,"BOWERS RIDGE"
55,"ALASKA OFFSHORE",486,"NN 1-1"
55,"ALASKA OFFSHORE",487,"NO 1-7"
55,"ALASKA OFFSHORE",488,"NO 1-5"
55,"ALASKA OFFSHORE",489,"ST MATTHEW CANYON"
55,"ALASKA OFFSHORE",490,"PERVENETS CANYON"
55,"ALASKA OFFSHORE",491,"NP 1-7"
55,"ALASKA OFFSHORE",492,"NP 1-5"
55,"ALASKA OFFSHORE",511,"NM 60-4"
55,"ALASKA OFFSHORE",512,"RAT ISLANDS"
55,"ALASKA OFFSHORE",513,"KISKA VOLCANO"
55,"ALASKA OFFSHORE",514,"RUDE CANYON"
55,"ALASKA OFFSHORE",515,"BOWERS BANK"
55,"ALASKA OFFSHORE",516,"NN 60-2"
55,"ALASKA OFFSHORE",517,"NO 60-8"
55,"ALASKA OFFSHORE",518,"NO 60-6"
55,"ALASKA OFFSHORE",519,"NO 60-4"
55,"ALASKA OFFSHORE",520,"NO 60-2"
55,"ALASKA OFFSHORE",541,"NM 60-3"
55,"ALASKA OFFSHORE",542,"MURRAY CANYON"
55,"ALASKA OFFSHORE",543,"SHEMYA ISLAND"
55,"ALASKA OFFSHORE",544,"NN 60-5"
55,"ALASKA OFFSHORE",545,"ULM PLATEAU"
55,"ALASKA OFFSHORE",546,"NN 60-1"
55,"ALASKA OFFSHORE",547,"NO 60-7"
55,"ALASKA OFFSHORE",548,"NO 60-5"
55,"ALASKA OFFSHORE",571,"NM 59-4"
55,"ALASKA OFFSHORE",572,"NM 59-2"
55,"ALASKA OFFSHORE",573,"ATTU"
55,"ALASKA OFFSHORE",574,"KRESTA POINT"
55,"ALASKA OFFSHORE",575,"NN 59-4"
55,"ALASKA OFFSHORE",576,"NN 59-2"
55,"ALASKA OFFSHORE",577,"NO 59-8"
55,"ALASKA OFFSHORE",601,"NM 59-3"
55,"ALASKA OFFSHORE",602,"NM 59-1"
55,"ALASKA OFFSHORE",603,"NM 59-7"
55,"ALASKA OFFSHORE",604,"NM 59-5"
55,"ALASKA OFFSHORE",631,"NM 58-4"
55,"ALASKA OFFSHORE",632,"NM 58-2"
56,"PACIFIC COAST OFFSHORE",1,"NH 11-5"
56,"PACIFIC COAST OFFSHORE",2,"NH 11-2"
56,"PACIFIC COAST OFFSHORE",21,"THE RAMPART"
56,"PACIFIC COAST OFFSHORE",22,"BUSHNELL KNOLL"
56,"PACIFIC COAST OFFSHORE",23,"SAN CLEMENTE"
56,"PACIFIC COAST OFFSHORE",41,"WESTFALL SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",42,"VELERO BASIN"
56,"PACIFIC COAST OFFSHORE",43,"PATTON RIDGE"
56,"PACIFIC COAST OFFSHORE",44,"SANTA ROSA ISLAND"
56,"PACIFIC COAST OFFSHORE",45,"SANTA MARIA"
56,"PACIFIC COAST OFFSHORE",46,"SAN LUIS OBISPO"
56,"PACIFIC COAST OFFSHORE",47,"MONTEREY BAY"
56,"PACIFIC COAST OFFSHORE",61,"JASPER SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",62,"NH 10-2"
56,"PACIFIC COAST OFFSHORE",63,"NI 10-11"
56,"PACIFIC COAST OFFSHORE",64,"NI 10-8"
56,"PACIFIC COAST OFFSHORE",65,"ARGUELLO FAN"
56,"PACIFIC COAST OFFSHORE",66,"SUR CANYON"
56,"PACIFIC COAST OFFSHORE",67,"SANTA CRUZ"
56,"PACIFIC COAST OFFSHORE",68,"SAN FRANCISCO"
56,"PACIFIC COAST OFFSHORE",69,"SANTA ROSA"
56,"PACIFIC COAST OFFSHORE",70,"UKIAH"
56,"PACIFIC COAST OFFSHORE",81,"NH 10-4"
56,"PACIFIC COAST OFFSHORE",82,"NH 10-1"
56,"PACIFIC COAST OFFSHORE",83,"NI 10-10"
56,"PACIFIC COAST OFFSHORE",84,"NI 10-7"
56,"PACIFIC COAST OFFSHORE",85,"NI 10-4"
56,"PACIFIC COAST OFFSHORE",86,"MONTEREY FAN"
56,"PACIFIC COAST OFFSHORE",87,"TANEY SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",88,"BODEGA CANYON"
56,"PACIFIC COAST OFFSHORE",89,"ARENA CANYON"
56,"PACIFIC COAST OFFSHORE",90,"NOYO CANYON"
56,"PACIFIC COAST OFFSHORE",91,"EUREKA"
56,"PACIFIC COAST OFFSHORE",92,"CRESCENT CITY"
56,"PACIFIC COAST OFFSHORE",93,"CAPE BLANCO"
56,"PACIFIC COAST OFFSHORE",94,"COOS BAY"
56,"PACIFIC COAST OFFSHORE",95,"NEWPORT"
56,"PACIFIC COAST OFFSHORE",96,"TILLAMOOK BAY"
56,"PACIFIC COAST OFFSHORE",97,"CAPE DISAPPOINTMENT"
56,"PACIFIC COAST OFFSHORE",98,"COPALIS BEACH"
56,"PACIFIC COAST OFFSHORE",99,"CAPE FLATTERY"
56,"PACIFIC COAST OFFSHORE",100,"NM 10-7"
56,"PACIFIC COAST OFFSHORE",101,"NH 9-6"
56,"PACIFIC COAST OFFSHORE",102,"NH 9-3"
56,"PACIFIC COAST OFFSHORE",103,"NI 9-12"
56,"PACIFIC COAST OFFSHORE",104,"NI 9-9"
56,"PACIFIC COAST OFFSHORE",105,"NI 9-6"
56,"PACIFIC COAST OFFSHORE",106,"NI 9-3"
56,"PACIFIC COAST OFFSHORE",107,"NJ 9-12"
56,"PACIFIC COAST OFFSHORE",108,"NJ 9-9"
56,"PACIFIC COAST OFFSHORE",109,"NJ 9-6"
56,"PACIFIC COAST OFFSHORE",110,"DELGADA FAN"
56,"PACIFIC COAST OFFSHORE",111,"ESCANABA TROUGH"
56,"PACIFIC COAST OFFSHORE",112,"ESCANABA RIDGE"
56,"PACIFIC COAST OFFSHORE",113,"BLANCO SADDLE"
56,"PACIFIC COAST OFFSHORE",114,"HECETA BANK"
56,"PACIFIC COAST OFFSHORE",115,"DAISY BANKS"
56,"PACIFIC COAST OFFSHORE",116,"ASTORIA FAN"
56,"PACIFIC COAST OFFSHORE",117,"ASTORIA CANYON"
56,"PACIFIC COAST OFFSHORE",118,"CASCADIA BASIN"
56,"PACIFIC COAST OFFSHORE",119,"BARCLEY CANYON"
56,"PACIFIC COAST OFFSHORE",120,"NM 9-9"
56,"PACIFIC COAST OFFSHORE",121,"NH 9-5"
56,"PACIFIC COAST OFFSHORE",122,"NH 9-2"
56,"PACIFIC COAST OFFSHORE",123,"NI 9-11"
56,"PACIFIC COAST OFFSHORE",124,"NI 9-8"
56,"PACIFIC COAST OFFSHORE",125,"NI 9-5"
56,"PACIFIC COAST OFFSHORE",126,"NI 9-2"
56,"PACIFIC COAST OFFSHORE",127,"NJ 9-11"
56,"PACIFIC COAST OFFSHORE",128,"NJ 9-8"
56,"PACIFIC COAST OFFSHORE",129,"PIONEER ESCARPMENT"
56,"PACIFIC COAST OFFSHORE",130,"NJ 9-2"
56,"PACIFIC COAST OFFSHORE",131,"NK 9-11"
56,"PACIFIC COAST OFFSHORE",132,"KLAMATH RIDGE"
56,"PACIFIC COAST OFFSHORE",133,"PRESIDENT JACKSON SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",134,"NK 9-2"
56,"PACIFIC COAST OFFSHORE",135,"PARKS SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",136,"VANCE SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",137,"THOMPSON SEAMOUNT"
56,"PACIFIC COAST OFFSHORE",138,"NITINAT FAN"
56,"PACIFIC COAST OFFSHORE",139,"VANCOUVER GAP"
56,"PACIFIC COAST OFFSHORE",140,"NM 9-8"
56,"PACIFIC COAST OFFSHORE",141,"NH 9-4"
56,"PACIFIC COAST OFFSHORE",142,"NH 9-1"
56,"PACIFIC COAST OFFSHORE",143,"NI 9-10"
56,"PACIFIC COAST OFFSHORE",144,"NI 9-7"
56,"PACIFIC COAST OFFSHORE",145,"NI 9-4"
56,"PACIFIC COAST OFFSHORE",146,"NI 9-1"
56,"PACIFIC COAST OFFSHORE",147,"NJ 9-10"
56,"PACIFIC COAST OFFSHORE",148,"NJ 9-7"
56,"PACIFIC COAST OFFSHORE",149,"NJ 9-4"
56,"PACIFIC COAST OFFSHORE",150,"NJ 9-1"
56,"PACIFIC COAST OFFSHORE",151,"NK 9-10"
56,"PACIFIC COAST OFFSHORE",152,"NK 9-7"
56,"PACIFIC COAST OFFSHORE",153,"NK 9-4"
56,"PACIFIC COAST OFFSHORE",154,"NK 9-1"
56,"PACIFIC COAST OFFSHORE",155,"NL 9-10"
56,"PACIFIC COAST OFFSHORE",156,"NL 9-7"
56,"PACIFIC COAST OFFSHORE",157,"NL 9-4"
56,"PACIFIC COAST OFFSHORE",158,"NL 9-1"
56,"PACIFIC COAST OFFSHORE",159,"NM 9-10"
56,"PACIFIC COAST OFFSHORE",160,"NM 9-7"
56,"PACIFIC COAST OFFSHORE",161,"NH 8-6"
56,"PACIFIC COAST OFFSHORE",162,"NH 8-3"
56,"PACIFIC COAST OFFSHORE",163,"NI 8-12"
56,"PACIFIC COAST OFFSHORE",164,"NI 8-9"
56,"PACIFIC COAST OFFSHORE",165,"NI 8-6"
56,"PACIFIC COAST OFFSHORE",166,"NI 8-3"
56,"PACIFIC COAST OFFSHORE",167,"NJ 8-12"
56,"PACIFIC COAST OFFSHORE",168,"NJ 8-9"
56,"PACIFIC COAST OFFSHORE",169,"NJ 8-6"
56,"PACIFIC COAST OFFSHORE",170,"NJ 8-3"
56,"PACIFIC COAST OFFSHORE",171,"NK 8-12"
56,"PACIFIC COAST OFFSHORE",172,"NK 8-9"
56,"PACIFIC COAST OFFSHORE",173,"NK 8-6"
56,"PACIFIC COAST OFFSHORE",174,"NK 8-3"
56,"PACIFIC COAST OFFSHORE",175,"NL 8-12"
56,"PACIFIC COAST OFFSHORE",176,"NL 8-9"
56,"PACIFIC COAST OFFSHORE",177,"NL 8-6"
56,"PACIFIC COAST OFFSHORE",178,"NL 8-3"
56,"PACIFIC COAST OFFSHORE",179,"NM 8-12"
56,"PACIFIC COAST OFFSHORE",180,"NM 8-9"
56,"PACIFIC COAST OFFSHORE",181,"NH 8-5"
56,"PACIFIC COAST OFFSHORE",182,"NH 8-2"
56,"PACIFIC COAST OFFSHORE",183,"NI 8-11"
56,"PACIFIC COAST OFFSHORE",184,"NI 8-8"
56,"PACIFIC COAST OFFSHORE",185,"NI 8-5"
56,"PACIFIC COAST OFFSHORE",186,"NI 8-2"
56,"PACIFIC COAST OFFSHORE",187,"NJ 8-11"
56,"PACIFIC COAST OFFSHORE",188,"NJ 8-8"
56,"PACIFIC COAST OFFSHORE",189,"NJ 8-5"
56,"PACIFIC COAST OFFSHORE",190,"NJ 8-2"
56,"PACIFIC COAST OFFSHORE",191,"NK 8-11"
56,"PACIFIC COAST OFFSHORE",192,"NK 8-8"
56,"PACIFIC COAST OFFSHORE",193,"NK 8-5"
56,"PACIFIC COAST OFFSHORE",194,"NK 8-2"
56,"PACIFIC COAST OFFSHORE",195,"NL 8-11"
56,"PACIFIC COAST OFFSHORE",196,"NL 8-8"
56,"PACIFIC COAST OFFSHORE",197,"NL 8-5"
56,"PACIFIC COAST OFFSHORE",198,"NL 8-2"
56,"PACIFIC COAST OFFSHORE",199,"NM 8-11"
56,"PACIFIC COAST OFFSHORE",200,"NM 8-8"
56,"PACIFIC COAST OFFSHORE",311,"SANTA CRUZ AREA"
56,"PACIFIC COAST OFFSHORE",312,"SANTA CATALINA AREA"
56,"PACIFIC COAST OFFSHORE",313,"SAN NICOLAS AREA"
60,"NORTHERN GULF OF MEXICO",716,"S TIMBALIER AREA SOUT"
60,"NORTHERN GULF OF MEXICO",717,"GRAND ISLE AREA"
60,"NORTHERN GULF OF MEXICO",718,"GRAND ISLE AREA S"
60,"NORTHERN GULF OF MEXICO",719,"WEST DELTA AREA"
60,"NORTHERN GULF OF MEXICO",720,"WEST DELTA AREA SOUTH ADD"
60,"NORTHERN GULF OF MEXICO",721,"SOUTH PASS AREA"
60,"NORTHERN GULF OF MEXICO",722,"SOUTH PASS AREA SOUTH ADD"
60,"NORTHERN GULF OF MEXICO",723,"SOUTH PASS AREA EAST ADDN"
60,"NORTHERN GULF OF MEXICO",724,"MAIN PASS AREA SOUTH AND"
60,"NORTHERN GULF OF MEXICO",725,"MAIN PASS AREA"
60,"NORTHERN GULF OF MEXICO",726,"BRETON SOUND AREA"
60,"NORTHERN GULF OF MEXICO",727,"CHANDELEUR SOUND AREA"
60,"NORTHERN GULF OF MEXICO",728,"CHANDELEUR AREA"
60,"NORTHERN GULF OF MEXICO",729,"CHANDELEUR AREA EAST ADDN"
60,"NORTHERN GULF OF MEXICO",730,"CHANDELEUR SOUND AREA ADD"
60,"NORTHERN GULF OF MEXICO",731,"SABINE PASS AREA"
60,"NORTHERN GULF OF MEXICO",801,"CORPUS CHRISTI"
60,"NORTHERN GULF OF MEXICO",802,"PORT ISABEL"
60,"NORTHERN GULF OF MEXICO",803,"BROWNSVILLE"
60,"NORTHERN GULF OF MEXICO",804,"EAST BREAKS"
60,"NORTHERN GULF OF MEXICO",805,"ALAMINOS CANYON"
60,"NORTHERN GULF OF MEXICO",806,"NG 15-7"
60,"NORTHERN GULF OF MEXICO",807,"GARDEN BANKS"
60,"NORTHERN GULF OF MEXICO",808,"KEATHLEY CANYON"
60,"NORTHERN GULF OF MEXICO",809,"NG 15-8"
60,"NORTHERN GULF OF MEXICO",810,"EWING BANK"
60,"NORTHERN GULF OF MEXICO",811,"GREEN CANYON"
60,"NORTHERN GULF OF MEXICO",812,"WALKER RIDGE"
60,"NORTHERN GULF OF MEXICO",813,"NG 15-9"
60,"NORTHERN GULF OF MEXICO",815,"MOBILE"
60,"NORTHERN GULF OF MEXICO",816,"VIOSCA KNOLL"
60,"NORTHERN GULF OF MEXICO",817,"MISSISSIPPI CANYON"
60,"NORTHERN GULF OF MEXICO",818,"ATWATER VALLEY"
60,"NORTHERN GULF OF MEXICO",819,"LUND"
60,"NORTHERN GULF OF MEXICO",820,"LUND SOUTH"
60,"NORTHERN GULF OF MEXICO",821,"PENSACOLA"
60,"NORTHERN GULF OF MEXICO",822,"DESTIN DOME"
60,"NORTHERN GULF OF MEXICO",823,"DE SOTO CANYON"
60,"NORTHERN GULF OF MEXICO",824,"LLOYD RIDGE"
60,"NORTHERN GULF OF MEXICO",825,"HENDERSON"
60,"NORTHERN GULF OF MEXICO",826,"FLORIDA PLAINS"
60,"NORTHERN GULF OF MEXICO",827,"APALACHICOLA"
60,"NORTHERN GULF OF MEXICO",828,"FLORIDA MIDDLE GROUND"
60,"NORTHERN GULF OF MEXICO",829,"THE ELBOW"
60,"NORTHERN GULF OF MEXICO",830,"VERNON BASIN"
60,"NORTHERN GULF OF MEXICO",831,"HOWELL HOOK"
60,"NORTHERN GULF OF MEXICO",832,"RANKIN"
60,"NORTHERN GULF OF MEXICO",833,"GAINESVILLE"
60,"NORTHERN GULF OF MEXICO",834,"TARPON SPRINGS"
60,"NORTHERN GULF OF MEXICO",835,"SAINT PETERSBURG"
60,"NORTHERN GULF OF MEXICO",836,"CHARLOTTE HARBOR"
60,"NORTHERN GULF OF MEXICO",837,"PULLEY RIDGE"
60,"NORTHERN GULF OF MEXICO",838,"DRY TORTUGAS"
60,"NORTHERN GULF OF MEXICO",839,"TORTUGAS VALLEY"
60,"NORTHERN GULF OF MEXICO",841,"WEST PALM BEACH"
60,"NORTHERN GULF OF MEXICO",842,"MIAMI"
60,"NORTHERN GULF OF MEXICO",843,"KEY WEST"
60,"NORTHERN GULF OF MEXICO",844,"CAMPECHE ESCARPMENT"
61,"ATLANTIC COAST OFFSHORE",1,"NF 20-1"
61,"ATLANTIC COAST OFFSHORE",2,"NG 20-10"
61,"ATLANTIC COAST OFFSHORE",3,"NG 20-7"
61,"ATLANTIC COAST OFFSHORE",4,"NG 20-4"
61,"ATLANTIC COAST OFFSHORE",5,"NG 20-1"
61,"ATLANTIC COAST OFFSHORE",6,"NH 20-10"
61,"ATLANTIC COAST OFFSHORE",7,"NH 20-7"
61,"ATLANTIC COAST OFFSHORE",8,"NH 20-4"
61,"ATLANTIC COAST OFFSHORE",9,"NH 20-1"
61,"ATLANTIC COAST OFFSHORE",10,"NI 20-10"
61,"ATLANTIC COAST OFFSHORE",11,"NI 20-7"
61,"ATLANTIC COAST OFFSHORE",12,"NI 20-4"
61,"ATLANTIC COAST OFFSHORE",13,"NI 20-1"
61,"ATLANTIC COAST OFFSHORE",14,"NJ 20-10"
61,"ATLANTIC COAST OFFSHORE",15,"NJ 20-7"
61,"ATLANTIC COAST OFFSHORE",16,"NJ 20-4"
61,"ATLANTIC COAST OFFSHORE",17,"BALANUS SEAMOUNT"
61,"ATLANTIC COAST OFFSHORE",18,"STEWART"
61,"ATLANTIC COAST OFFSHORE",19,"FUNDIAN RISE"
61,"ATLANTIC COAST OFFSHORE",20,"NK 20-4"
61,"ATLANTIC COAST OFFSHORE",21,"NK 20-1"
61,"ATLANTIC COAST OFFSHORE",22,"NL 20-10"
61,"ATLANTIC COAST OFFSHORE",23,"NF 19-3"
61,"ATLANTIC COAST OFFSHORE",24,"NG 19-12"
61,"ATLANTIC COAST OFFSHORE",25,"NG 19-9"
61,"ATLANTIC COAST OFFSHORE",26,"NG 19-6"
61,"ATLANTIC COAST OFFSHORE",27,"NG 19-3"
61,"ATLANTIC COAST OFFSHORE",28,"NH 19-12"
61,"ATLANTIC COAST OFFSHORE",29,"NH 19-9"
61,"ATLANTIC COAST OFFSHORE",30,"NH 19-6"
61,"ATLANTIC COAST OFFSHORE",31,"NH 19-3"
61,"ATLANTIC COAST OFFSHORE",32,"NI 19-12"
61,"ATLANTIC COAST OFFSHORE",33,"NI 19-9"
61,"ATLANTIC COAST OFFSHORE",34,"NI 19-6"
61,"ATLANTIC COAST OFFSHORE",35,"NI 19-3"
61,"ATLANTIC COAST OFFSHORE",36,"NJ 19-12"
61,"ATLANTIC COAST OFFSHORE",37,"NJ 19-9"
61,"ATLANTIC COAST OFFSHORE",38,"MULLER"
61,"ATLANTIC COAST OFFSHORE",39,"BEAR SEAMOUNT"
61,"ATLANTIC COAST OFFSHORE",40,"LYDONIA CANYON"
61,"ATLANTIC COAST OFFSHORE",41,"CORSAIR CANYON"
61,"ATLANTIC COAST OFFSHORE",42,"BROWNS BANK"
61,"ATLANTIC COAST OFFSHORE",43,"JORDAN BASIN"
61,"ATLANTIC COAST OFFSHORE",44,"EASTPORT"
61,"ATLANTIC COAST OFFSHORE",45,"NF 19-2"
61,"ATLANTIC COAST OFFSHORE",46,"NG 19-11"
61,"ATLANTIC COAST OFFSHORE",47,"NG 19-8"
61,"ATLANTIC COAST OFFSHORE",48,"NG 19-5"
61,"ATLANTIC COAST OFFSHORE",49,"NG 19-2"
61,"ATLANTIC COAST OFFSHORE",50,"NH 19-11"
61,"ATLANTIC COAST OFFSHORE",51,"NH 19-8"
61,"ATLANTIC COAST OFFSHORE",52,"NH 19-5"
61,"ATLANTIC COAST OFFSHORE",53,"NH 19-2"
61,"ATLANTIC COAST OFFSHORE",54,"NI 19-11"
61,"ATLANTIC COAST OFFSHORE",55,"NI 19-8"
61,"ATLANTIC COAST OFFSHORE",56,"NI 19-5"
61,"ATLANTIC COAST OFFSHORE",57,"NI 19-2"
61,"ATLANTIC COAST OFFSHORE",58,"NJ 19-11"
61,"ATLANTIC COAST OFFSHORE",59,"UCHUPI"
61,"ATLANTIC COAST OFFSHORE",60,"POWELL"
61,"ATLANTIC COAST OFFSHORE",61,"VEACH CANYON"
61,"ATLANTIC COAST OFFSHORE",62,"HYDROGRAPHER CANYON"
61,"ATLANTIC COAST OFFSHORE",63,"CHATHAM"
61,"ATLANTIC COAST OFFSHORE",64,"CASHES LEDGE"
61,"ATLANTIC COAST OFFSHORE",65,"BATH"
61,"ATLANTIC COAST OFFSHORE",66,"BANGOR"
61,"ATLANTIC COAST OFFSHORE",67,"NF 19-1"
61,"ATLANTIC COAST OFFSHORE",68,"NG 19-10"
61,"ATLANTIC COAST OFFSHORE",69,"NG 19-7"
61,"ATLANTIC COAST OFFSHORE",70,"NG 19-4"
61,"ATLANTIC COAST OFFSHORE",71,"NG 19-1"
61,"ATLANTIC COAST OFFSHORE",72,"NH 19-10"
61,"ATLANTIC COAST OFFSHORE",73,"NH 19-7"
